source_id,ra,dec,parallax,pmra,pmdec,angular_distance,l,b,magnitude_difference,ruwe,phot_g_mean_mag,bp_rp
163181308112262400,63.609490606037625,28.100790882723192,7.46521403423006,7.953552283189998,-26.468703662860385,0.24004550278186798,168.329163788689,-16.376186421057128,0.0145111083984375,1.1138747930526733,19.346303939819336,3.5952072143554688
163178353176600448,63.61005375340543,28.09978603626571,7.632029543003263,9.888589479587575,-25.38592582877389,0.3555361032485962,168.33027634537848,-16.376528628570192,0.05424308776855469,1.5512382984161377,17.017967224121094,4.702032089233398
163178387536338944,63.627319492101854,28.087281767374055,5.558610950839944,4.794656063885452,-23.88779933447568,0.7071596384048462,168.35068256421735,-16.37428371944084,0.13373565673828125,2.4974770545959473,16.001832962036133,4.122892379760742
162757545164429696,63.69714187092417,26.773903297413405,7.844095665315957,8.989825384713045,-22.657513948657588,0.13110782206058502,169.3841151135458,-17.240390352255005,-0.014631271362304688,1.2507628202438354,12.721832275390625,2.4899234771728516
163177116226018944,63.697533593755054,28.051417251513147,7.741230684617443,10.385744729347486,-26.004667164991787,0.0863676592707634,168.42244026000375,-16.354679674871342,-0.02680683135986328,1.216270089149475,14.264662742614746,3.4085426330566406
162758236656524416,63.699466563772084,26.802959555085618,7.890485143155648,8.744641221565779,-22.529935720175366,0.10829433798789978,169.36363798827864,-17.218802197308097,-0.017424583435058594,1.1785889863967896,12.600594520568848,2.405890464782715
163157325016732288,63.70004014184519,27.876215127903777,,,,299.4642028808594,168.55543914685515,-16.4747818782097,0.5456857681274414,,11.678027153015137,2.3318443298339844
163157325014927360,63.69990901676351,27.87615949328166,,,,164.27481079101562,168.5553969697119,-16.474903920592002,0.5489635467529297,,11.681304931640625,2.3283634185791016
163183644576299264,63.705385797484695,28.208367264199634,7.346167413058616,6.833021710935467,-23.93408611060174,1.4262282848358154,168.30988386723223,-16.24061819042896,-0.0022439956665039062,11.449496269226074,13.394399642944336,3.265559196472168
163179006011625088,63.71794283291367,28.09983899329068,7.486891227720971,8.195293954337089,-22.94053962521429,0.25629571080207825,168.39919013307096,-16.308084465487592,-0.022118568420410156,1.4865366220474243,14.053593635559082,3.7094316482543945
163179006011625216,63.71851300085774,28.099845861106676,7.18376139965331,9.408134353459694,-24.033823480955785,1809.979248046875,168.39954909293013,-16.307717962135843,0.9771852493286133,0.9648441076278687,15.052897453308105,
163179006011625088,63.71794283291367,28.09983899329068,7.486891227720971,8.195293954337089,-22.94053962521429,1810.1375732421875,168.39919013307096,-16.308084465487592,-0.9776821136474609,1.4865366220474243,14.053593635559082,3.7094316482543945
163179006011625216,63.71851300085774,28.099845861106676,7.18376139965331,9.408134353459694,-24.033823480955785,0.15782465040683746,168.39954909293013,-16.307717962135843,0.0216217041015625,0.9648441076278687,15.052897453308105,
163179521407696384,63.771528856007414,28.146017829321977,7.45760258149251,8.784493855848208,-24.477466940001765,0.24522948265075684,168.39878346973006,-16.242010273267937,-0.018157005310058594,2.5782361030578613,13.65343189239502,3.4885873794555664
162933230804130432,63.77717608098876,27.470319579906928,7.488316552547339,9.860433919627582,-26.570496991602834,0.20692522823810577,168.9100077950418,-16.707051212498797,-0.003635406494140625,1.089452862739563,12.6907958984375,2.742722511291504
163165738856771200,63.811386556846024,28.00249392817066,7.768978853795582,9.294902929767652,-25.35435425343756,0.22857403755187988,168.5318446424662,-16.316319550235466,-0.03243827819824219,1.0893633365631104,20.07944107055664,3.207540512084961
164800820022316800,63.85047896573981,29.178667878316904,6.229805554220294,12.059471625395418,-18.405244704919642,0.3569048047065735,167.6775181306355,-15.474029280866493,0.026292800903320312,1.1659126281738281,18.407855987548828,4.270185470581055
164773327935288320,63.89867666428729,28.794819231943986,,,,12.325703620910645,167.994200210908,-15.710832155416226,0.21307754516601562,,21.074378967285156,2.561511993408203
164684340508950144,63.91322841282823,28.31614973616533,7.53903716064897,9.546513199921948,-24.13731048191775,0.06972666084766388,168.36150307157195,-16.034047762080593,-0.025814056396484375,1.2196300029754639,14.268742561340332,3.4541893005371094
164802984685384320,63.922198523169286,29.252121094078266,6.544024625993212,12.359993280901147,-18.14738901745426,0.06208360940217972,167.6680384641656,-15.37795561239655,-0.022077560424804688,1.0131527185440063,16.695222854614258,4.146371841430664
164800235906367232,63.92794394904728,29.16548204091892,6.2577220063164996,12.56384929092443,-17.189569808986054,0.16994589567184448,167.73619268614135,-15.4346504465322,-0.020992279052734375,0.8875604867935181,17.444997787475586,4.811304092407227
164800235906366976,63.92834129141519,29.166539480549527,6.247424479157417,12.103513145729982,-18.144868493928115,0.1659546196460724,167.7356552494711,-15.433665468633807,-0.009665489196777344,1.3550288677215576,13.981356620788574,2.8566455841064453
164801743439026048,63.95035553010958,29.192485581042195,,,,10.152244567871094,167.7301949980784,-15.401807617044135,-0.05697822570800781,,20.876331329345703,2.0844364166259766
162967384383246336,63.99170918430373,27.77137256330591,7.509661140054687,8.940077511223224,-24.43752872380669,0.339531272649765,168.82059824404453,-16.361482107302106,0.005702018737792969,1.027141809463501,15.669777870178223,3.855105400085449
164474986623118592,64.05049393377813,27.94391103430514,7.425961988233709,8.734824949478167,-24.98964036110145,0.28028950095176697,168.72823527970627,-16.204605153716862,-0.013851165771484375,0.8799962401390076,16.127574920654297,4.123046875
164475467659453056,64.05874059482268,27.97431339882509,7.61664732898117,8.943742149776078,-26.531858377497613,918.5914306640625,168.71061823265987,-16.178315718142088,-0.2449026107788086,1.0516853332519531,14.826156616210938,3.5689258575439453
164475467657712256,64.05865253135624,27.9740708421633,7.96708067542121,9.295881541677975,-23.573657640561972,0.13708584010601044,168.71074461487026,-16.178539660289093,0.0267333984375,1.4901667833328247,15.113926887512207,
164676575208109568,64.07197155708216,28.286781692280186,7.586442561701649,8.69540182961871,-25.04887661625049,0.21927767992019653,168.48429769506026,-15.953650297366643,-0.027764320373535156,1.2420854568481445,14.848433494567871,3.798184394836426
164470794735041152,64.07861799961792,27.8708270591716,7.401598327195545,8.351592090652737,-24.42802478421728,0.1116214394569397,168.80111840086894,-16.23718595846794,0.0055561065673828125,1.1571228504180908,16.896343231201172,4.7711076736450195
49366530195372416,64.11354342848254,20.88584684958356,7.237570197634563,4.971697728740665,-11.817045606211458,0.10983993113040924,174.22536996290344,-20.968440238466517,-0.0311431884765625,1.0780097246170044,15.63983154296875,3.587693214416504
164666022471759232,64.11714710753598,28.126477139586125,7.703065628890964,7.090525607798386,-25.85378721609259,0.18042559921741486,168.63333920233902,-16.035843317537985,-0.008460044860839844,1.378058671951294,12.06544303894043,2.160806655883789
166159747677238272,64.12704106007364,30.618113477000477,3.055224276090791,4.119848359227499,-6.400346530669079,0.05724305659532547,166.7825215820466,-14.298716389417585,-0.00472259521484375,1.0026756525039673,17.145112991333008,3.59653377532959
164783811951433856,64.16306204415798,28.980297885170916,5.090210580472079,9.426135745383348,-16.079166478560317,1.2193869352340698,168.02246140509808,-15.415455102063287,0.05142021179199219,3.177143096923828,17.144006729125977,4.529545783996582
164698634160139264,64.39058028815093,28.346222573587614,7.915844179361858,8.886262389338766,-25.678547911475427,0.13501720130443573,168.64115575082215,-15.709864710213587,0.00492095947265625,1.441637396812439,12.479533195495605,2.211151123046875
164705368668853120,64.41231080813535,28.550046300297637,7.56358454615243,7.885600052694353,-25.73560273017883,0.08819828927516937,168.50167756712256,-15.555373133651726,-0.020768165588378906,1.9191893339157104,12.671561241149902,2.307924270629883
164506116546058112,64.4565306377111,28.225379753694803,7.3634340996134355,8.799514677184822,-25.182367154074626,0.23817680776119232,168.77368535034333,-15.751127987481455,0.03586578369140625,1.1042301654815674,16.51120948791504,3.379521369934082
164702070133970944,64.4569424722183,28.493314291763927,7.634840405028342,6.9954299340432735,-24.1740366762413,0.05094822496175766,168.5723902790538,-15.566138255947083,0.02702045440673828,1.2156107425689697,14.471631050109863,3.285395622253418
164513022853468160,64.5332621397256,28.434243957423575,8.019862068864061,8.214829347681643,-24.307185356948025,0.21104326844215393,168.66482296898178,-15.55826017412088,-0.016823768615722656,1.5396015644073486,15.722392082214355,4.221405982971191
150393571269837184,64.54497202982456,25.332501515126964,7.711661361911372,8.798086673172172,-23.44813317999943,0.16708877682685852,171.03134075242522,-17.674692293148745,0.30910491943359375,1.4007973670959473,12.528504371643066,2.7262611389160156
164519276325850752,64.57131778826388,28.47820014386439,7.84990886726958,7.687068676122575,-25.500655885859242,0.2832326889038086,168.6556775477617,-15.503726425902242,0.009492874145507812,1.1232134103775024,18.089771270751953,4.41400146484375
45787585487165184,64.58950430637097,16.979678255633257,5.526605773701755,5.315013526706915,-9.780236602796698,0.060572098940610886,177.7150971516694,-23.206040026823032,0.0030755996704101562,0.892754316329956,13.02239990234375,1.4705467224121094
164409359522965120,64.6263027795759,27.722285954427875,7.810781110517617,8.799644487816703,-26.569193810625748,0.12362878024578094,169.26057794437716,-15.988291738289696,-0.032090187072753906,1.0311905145645142,15.52623176574707,3.6604976654052734
164518589131083136,64.62966192674749,28.454376079305934,7.7302819632223025,8.846415731346589,-25.12935439280156,0.10641450434923172,168.71025358025355,-15.482935434905148,0.009085655212402344,1.1717143058776855,10.330461502075195,1.5466175079345703
164507353496637952,64.62974065975709,28.274652678775333,7.8924165558517,7.277798309728368,-24.928317500657435,1.1142747402191162,168.84567297268254,-15.606544292020384,0.05855560302734375,1.275421142578125,13.854129791259766,2.5328149795532227
164507594015344896,64.63162452677982,28.282819511540787,,,,15.67092514038086,168.84070282321878,-15.599722687514246,0.15035343170166016,,13.961877822875977,2.965104103088379
164521097391597824,64.63351829167166,28.52082539425185,,,,28.82232093811035,168.66266415659638,-15.434736368034587,-0.06850814819335938,,20.774654388427734,2.3122100830078125
164515256236723584,64.66765093273528,28.406682852649976,,,,17.601438522338867,168.77001859482561,-15.491509594812682,-0.04347801208496094,,20.98345375061035,2.3730850219726562
164513602672978304,64.6692500972892,28.320878933163453,7.4351542650218505,3.5169587192695575,-28.806217428055703,0.41504767537117004,168.83567076242568,-15.549498389089766,-0.019603729248046875,3.550600528717041,13.459592819213867,3.254622459411621
164513400810646912,64.67714149055452,28.313757319390866,7.431443738865095,10.815919537450768,-24.772888233817316,0.7901697754859924,168.84599641117163,-15.549350712669323,-0.003902435302734375,1.2045562267303467,17.401607513427734,4.600231170654297
164513538249595136,64.69599863317067,28.335301488536302,7.849687600705467,8.707351042739766,-25.482575436445387,0.12163852900266647,168.84160247728897,-15.522484904949005,0.0027456283569335938,5.496072292327881,11.654335021972656,2.3647689819335938
164495323291866624,64.71317766039152,28.24247288210963,7.76708436369932,8.481457634974223,-24.688321394204024,0.1491086781024933,168.9223880389552,-15.575292449951089,-0.03883552551269531,0.9847201704978943,18.274606704711914,4.060552597045898
164513572609331456,64.7145293735899,28.340582315770803,8.694718010222523,15.39990953491904,-17.35121686171403,1.7012265920639038,168.8492569255311,-15.507008883693564,0.5483608245849609,2.5688629150390625,18.32846450805664,3.3824405670166016
47316005432912256,64.71544544198856,17.387880806233994,8.223586002351029,2.9350372730883962,-13.236988804577821,0.13605597615242004,177.4630372425405,-22.849257232759726,-0.0033483505249023438,0.9866489768028259,11.806791305541992,1.4458866119384766
164494296796124416,64.74228321500127,28.206382498036987,7.757932585358498,11.849028886011755,-23.656639786393242,1.786759853363037,168.96790444857197,-15.581445119980572,0.40068817138671875,1.6953916549682617,18.845542907714844,3.413135528564453
164502062096975744,64.75464431077988,28.328244176654394,7.8006411496591355,7.768782618173514,-25.69415875331632,0.19850410521030426,168.88373632728437,-15.489833278496112,0.0162506103515625,1.4080774784088135,14.864014625549316,4.298175811767578
164487734085116800,64.75534551125605,28.04670544296108,,,,27.806602478027344,169.09668609753854,-15.682682179075965,-0.07736778259277344,,21.09108543395996,1.0648956298828125
164514053645658752,64.75828535176076,28.375793492843165,7.566430175508896,9.3067748494029,-25.81017907829022,0.15413320064544678,168.85016850640605,-15.454839018654344,0.024835586547851562,0.9462137818336487,16.929616928100586,4.58284854888916
164517317820762624,64.80332277719818,28.492377237426094,,,,695.409912109375,168.7905181682058,-15.345967320880249,0.2590208053588867,,14.378439903259277,2.926417350769043
164517313524721536,64.80352475340696,28.49245388384096,,,,13.089436531066895,168.79058686364348,-15.34578567025225,0.29222869873046875,,14.411242485046387,3.047957420349121
164832740220756608,64.81602014751422,29.107364105722596,7.849401596984368,8.88941871400974,-26.011183057467367,0.0938805565237999,168.33592033298217,-14.91497497617061,0.015542030334472656,2.1982007026672363,11.459502220153809,1.6356115341186523
164436297557793280,64.85506377587694,27.936914274361968,7.644747109137136,9.215973934960621,-26.13079597482689,0.394657164812088,169.2424081989519,-15.693866926181538,-0.020830154418945312,1.848012089729309,13.858723640441895,3.1686296463012695
164504467278644096,64.8594886624397,28.437181022877226,7.734234067660837,8.051876896127444,-25.493270115396754,0.1567908376455307,168.86728666139294,-15.347973448388041,0.018235206604003906,1.3267799615859985,12.205315589904785,2.1298751831054688
164598303725828608,64.89779170741166,28.455964293302586,7.906060501678047,8.864646817043829,-25.460916543265782,3.4258246421813965,168.87708383869943,-15.310586693605817,0.1342306137084961,1.100177526473999,14.87982177734375,3.354273796081543
164422961683000320,64.92200336629804,27.829931044582754,7.98695148676995,9.53568322636244,-24.83246230490425,0.14659428596496582,169.36548946554842,-15.723996160326042,-0.008848190307617188,1.8028041124343872,11.850129127502441,2.0019540786743164
164422965979775616,64.92212959204831,27.830177743937604,7.880548550470309,7.365568530717152,-27.93235830354478,976.59423828125,169.36538193191748,-15.723745947022476,1.5315361022949219,0.9686011672019958,13.39051342010498,
164423034699251968,64.9508787075859,27.833418836385704,7.774154284047761,9.314312478018302,-26.18425498935205,0.10534106940031052,169.38099596213868,-15.702986816690627,-0.006885528564453125,1.0057724714279175,13.383201599121094,2.5862770080566406
164593115404749440,65.06718826779105,28.358920314826907,7.61692834609402,8.571636991186278,-25.24017485874296,0.11164521425962448,169.05620540830975,-15.268578043167095,-0.012117385864257812,1.096961259841919,17.84581184387207,4.079130172729492
152349022637314176,65.10654342179186,27.00979593067304,6.036162728954394,11.17457108216588,-17.695947087864823,0.070665143430233,170.10519329472064,-16.16397779347757,-0.015512466430664062,0.9205330610275269,17.017833709716797,4.340807914733887
164546038266077824,65.1076986289031,28.323172403471425,7.050485475555469,9.698283933972874,-25.933576399258605,0.33195656538009644,169.10851756698614,-15.267038560957022,-0.021257400512695312,1.17271888256073,19.06491470336914,2.590761184692383
164445437248152832,65.10865183707922,28.06906506379548,7.810953090954392,8.321305516344843,-25.909503418508177,0.11435168981552124,169.30140767806225,-15.440165941044677,-0.024080276489257812,1.1751461029052734,13.45211124420166,2.638185501098633
152362491654557696,65.16334266958735,27.292045411763254,7.516923470056114,10.498499668188323,-25.967251840831764,0.10686679929494858,169.92586305391058,-15.93481004603552,-0.023781776428222656,1.386677622795105,13.720690727233887,3.0394020080566406
47446336216710784,65.21976014972078,17.778141356725524,8.91775054431903,3.8332498887725084,-14.294178984835659,0.19846533238887787,177.47974927274157,-22.23023586635751,-0.027530670166015625,1.4360531568527222,14.856489181518555,3.1900558471679688
152302946228152448,65.28321662768354,27.03891228347772,,,,11.668832778930664,170.19435058193042,-16.028777397806437,0.2680816650390625,,18.744918823242188,3.6809730529785156
152416436443721728,65.2890058564636,27.84337955291947,7.676995832883964,7.989071567468118,-26.709808730080518,0.7405106425285339,169.5853648063786,-15.477714776456791,-0.015354156494140625,1.4758870601654053,15.026796340942383,3.374026298522949
152416436441091584,65.28891566296073,27.843576003123154,,,,749.300537109375,169.58515921932332,-15.477639298251583,1.5037612915039062,,16.54591178894043,
152416436443721728,65.2890058564636,27.84337955291947,7.676995832883964,7.989071567468118,-26.709808730080518,762.4929809570312,169.5853648063786,-15.477714776456791,-1.4598026275634766,1.4758870601654053,15.026796340942383,3.374026298522949
152416436441091584,65.28891566296073,27.843576003123154,,,,13.09686279296875,169.58515921932332,-15.477639298251583,0.05931282043457031,,16.54591178894043,
165259178932295552,65.36050489361055,29.879791324890835,7.714649438911512,9.388121674676418,-22.995894327529804,0.15994907915592194,168.09259098311296,-14.039912274814395,-0.028345108032226562,1.447003960609436,14.178438186645508,3.5052051544189453
152305248330621184,65.39419909683741,27.027347605729116,6.082881596058292,11.678449234345079,-17.15850769541496,0.09079691022634506,170.27299309916268,-15.964035815533274,0.020603179931640625,1.024757742881775,16.43575096130371,4.601819038391113
152284735566828032,65.41525451383082,26.82049183833426,5.951794167993294,11.37037202736379,-17.79091015409068,0.08278199285268784,170.44443964240523,-16.09048139905448,0.0047931671142578125,0.9448890686035156,16.876676559448242,4.474575042724609
164530511961426176,65.41731176595617,28.239485664500904,7.97816497699791,8.849142187100417,-25.788713874229117,0.15878872573375702,169.3647673189188,-15.124940075306768,-0.03084087371826172,1.053328275680542,15.483938217163086,3.609625816345215
48238809222398336,65.43017463003753,19.570311660607636,6.7951148153179375,6.5156399662282105,-11.841248032003168,0.3043275773525238,176.15671702877125,-20.911940575025756,-0.019084930419921875,1.1563571691513062,14.403141021728516,3.473522186279297
152293149405058816,65.44301961014511,26.991417483747444,6.133670410192673,11.431525900125639,-18.56428266353217,0.26420339941978455,170.33113644763307,-15.95643237752686,0.020719528198242188,1.0549495220184326,18.62375831604004,4.166990280151367
152291160837987456,65.47719504955175,26.87537347122846,,,,17.284635543823242,170.44138964630602,-16.012651480731087,0.020069122314453125,,20.996192932128906,1.4799442291259766
152280165721635968,65.47847933529147,26.710311283647034,6.1660131744763875,11.166981591390638,-16.966318407885964,0.10495448857545853,170.56861248622536,-16.12356194198086,-0.019655227661132812,1.01202392578125,16.03426170349121,3.795442581176758
152511475478780416,65.48186504102615,27.91826356803018,7.8111724513932,10.623899909372133,-27.198223086942747,0.15950708091259003,169.64881660536935,-15.301857136934093,-0.007350921630859375,1.3873971700668335,11.90545654296875,2.261371612548828
164551162164119424,65.48924942900807,28.443089802857948,7.2348709398574105,8.744497497173077,-27.001646650721295,5.267046928405762,169.25511015202153,-14.939878906085157,0.013281822204589844,13.28101921081543,10.705951690673828,1.4351463317871094
164536250037820160,65.49524661321361,28.301691617649134,7.873458697336928,8.836782471533684,-26.42611944174361,0.10935866832733154,169.36601229623437,-15.032314901347155,0.007900238037109375,0.9253832697868347,8.803473472595215,1.0607070922851562
48192969034959232,65.49768837013336,19.53505637260161,6.890082843106112,11.681590877688915,-14.340750006317597,0.20143580436706543,176.22978890654116,-20.886831182154356,0.041192054748535156,2.295600414276123,9.668167114257812,1.6332025527954102
152292187332155008,65.5091370966978,26.95842335541847,7.469493764538756,10.896994680653206,-15.70086391206919,0.8702247142791748,170.3978958071221,-15.935450182053009,0.1496896743774414,1.4913161993026733,14.454778671264648,2.9163427352905273
164550882989640192,65.51316110287344,28.42741260417594,8.518775941854743,9.57163145124541,-25.668215030027078,0.06912170350551605,169.28181284745156,-14.935162340242574,-0.01000213623046875,5.256768226623535,12.307165145874023,2.5079479217529297
48193213849576320,65.52070800585341,19.580054361661936,6.860571045410947,6.9734996193754535,-12.281642992117028,0.09592342376708984,176.2084931832836,-20.8410124312218,-0.024621963500976562,1.3437589406967163,14.039377212524414,3.440802574157715
48193316928788352,65.55552548722333,19.577518013296945,7.123235979259579,7.0140416329066495,-12.289594857612137,0.2923662066459656,176.23347163221854,-20.817827775542824,0.035366058349609375,1.356931447982788,17.441864013671875,4.911048889160156
152293359861143040,65.56542705251236,26.951640420008843,3.3268432179618506,11.667759350141994,-21.024283460426602,2.2353920936584473,170.438410232618,-15.903114725933653,0.36446571350097656,4.951735973358154,17.519027709960938,2.540663719177246
150501362066641664,65.56855888188062,25.819860896563263,6.687324576713488,13.830569868611633,-20.020701674122353,0.026451250538229942,171.31012097023515,-16.66522542721807,-0.03382301330566406,0.9787440896034241,17.58315086364746,4.717266082763672
152288824375681536,65.56991886100484,26.915802838733807,6.317934067645667,11.557487588424959,-17.869166282420693,0.18852104246616364,170.4686652852228,-15.924417740283047,0.019723892211914062,1.6097041368484497,16.1004638671875,2.975656509399414
152099055539792000,65.6002503164742,26.773799162630862,6.290706379566277,12.041143721685334,-17.672976013062737,0.14564020931720734,170.59649802959873,-16.00052358803308,-0.028745651245117188,1.168681025505066,15.001148223876953,3.786505699157715
152098299625634816,65.69955909286277,26.764609685387594,6.444815343011082,11.594980780887887,-17.399459415058583,0.12146800011396408,170.66585252635974,-15.941361474496919,-0.019525527954101562,1.2065322399139404,15.950037956237793,3.3006811141967773
149525098820039040,65.72578400802679,24.66447323340577,,,,1251.189697265625,172.30544110467073,-17.335436617412,5.049820899963379,,18.399492263793945,
149525098819498752,65.72575285895195,24.66481643163419,7.7875440861252985,7.550760875978691,-22.19082201894887,0.188804030418396,172.30515403379457,-17.335228067283637,-0.020803451538085938,1.9193661212921143,13.32886791229248,3.5547542572021484
152516079683687680,65.77537447008588,28.02197987319352,7.718351729807152,8.800101653321983,-26.32167152089015,0.09517672657966614,169.75227008574524,-15.041117455355213,-0.018415451049804688,1.0355937480926514,16.18148422241211,3.899137496948242
152518828462749440,65.78244861748415,28.099177754239854,7.598373817364619,9.824942111251445,-26.709860819012086,0.2753402590751648,169.6978972547046,-14.984192536102071,0.06833839416503906,1.25279700756073,17.149744033813477,2.7327146530151367
152082219268562432,65.82605282233354,26.687582468721615,,,,7.0438737869262695,170.8042395240002,-15.909919897650939,0.09979057312011719,,18.179214477539062,4.397392272949219
48297530014248704,65.88716452040848,19.838636061155224,6.591691313868212,8.734603006362992,-10.330075572522638,0.24349285662174225,176.23956554389682,-20.410855347576966,-0.011945724487304688,1.045346736907959,18.406518936157227,4.196369171142578
149629483705467008,65.89749725525944,25.05066819065253,7.835424589844414,6.9006645640752335,-21.252239670152928,0.19820185005664825,172.11405800227158,-16.96129968201422,-0.024514198303222656,1.152282953262329,15.216642379760742,4.314769744873047
149629479408410240,65.89895035498165,25.04979377083624,7.475032704833836,1.4880311174293026,-24.203525532701796,1.7276406288146973,172.1156580806111,-16.9609057345177,-0.027555465698242188,1.165878415107727,20.431955337524414,2.665681838989258
149623711269425408,65.91332350118732,24.937194787809428,7.681217545084896,7.448082558585217,-21.84892658271699,0.17869505286216736,172.21232601429378,-17.026493624103225,-0.007205009460449219,1.3265877962112427,13.604073524475098,2.5692176818847656
