source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp
3016976829066516096,84.10414202670398,-6.292365165297001,2.9945143304740074,0.08671824634075165,1.3019323221879944,2.2922596223283165,11.146352767944336,1.4840822219848633
3016976829066516224,84.10333479819896,-6.291824642281453,2.732477058405299,0.05815165117383003,1.4935441807303518,1.0614183227677512,13.452733039855957,1.549159049987793
3016976962209915392,84.14758036805888,-6.293452413100409,2.783250423391057,0.1207711324095726,1.2400094072219923,0.5741133330616982,17.61293601989746,3.079404830932617
3016977035223562496,84.17987729184085,-6.28254052029349,2.1620447250176618,0.24637514352798462,1.3070197643983759,0.7721360491625573,18.939043045043945,3.4472713470458984
3016977305807304576,84.15622914192129,-6.268795981613764,2.8867731546662445,0.16569779813289642,0.8107633781782875,0.4797434103422064,18.202537536621094,3.551250457763672
3016977344462589312,84.16665876737602,-6.268051167277009,2.511799647131723,0.16821514070034027,-1.2738870442709627,0.16057835535277806,18.3214168548584,3.492290496826172
3016977374527087872,84.13871484888851,-6.256687518461614,2.3726746879260165,0.46908217668533325,1.2164774044605182,-0.0802420616926387,19.757335662841797,2.954832077026367
3016977546325141376,84.06281184214195,-6.293585697246849,2.5167982032782916,0.01435849629342556,0.6278481770227435,-0.2463827588113607,13.307450294494629,1.6905698776245117
3016977550620982656,84.06511742720026,-6.294162774617065,3.997640765966667,0.023001916706562042,-5.36736902477868,-5.561102310477955,14.90281867980957,1.8072547912597656
3016977722419674624,84.04714739765775,-6.282192998297106,2.534538543205893,0.09730719774961472,0.1732693936803339,0.3362313530944541,17.630685806274414,3.7258472442626953
3016977722419674752,84.03898436906238,-6.286336726940856,2.4585942296797216,0.022731613367795944,0.6593581062079404,-0.24987604824974896,14.738718032836914,2.374018669128418
3016977962937842816,84.06601603197839,-6.247427529519668,2.553775424458154,0.035165298730134964,1.6773233467357418,-1.1488050078832763,15.714373588562012,2.372136116027832
3016978031657358080,84.12245027303497,-6.26225304356732,6.338604545253938,0.08125689625740051,-16.999696317520048,43.80464870712302,16.296903610229492,2.9526710510253906
3016978169096309504,84.15229678553858,-6.24032225254082,2.625632979042383,0.03676093742251396,1.3941884339633248,0.5678921225301449,15.762062072753906,2.4743051528930664
3016978199160504576,84.12421920450575,-6.238801868312015,2.588358573736675,0.0844394788146019,1.4375984620953839,-0.8558028414380991,17.258699417114258,3.467036247253418
3016978199160772096,84.11529673510576,-6.244584040739779,2.7907171102527446,0.28608617186546326,2.0835904915836676,-1.2767226705843262,19.093006134033203,3.119413375854492
3016978340894964736,84.07744589673668,-6.241462684295913,4.085875782905405,0.10130009055137634,37.146049623178676,5.48890801175031,17.659387588500977,2.8356475830078125
3016978615771523840,84.18229521961823,-6.2577963992095995,2.4979886917830454,0.16969220340251923,1.600060299879223,-0.11587474020186074,17.57267189025879,
3016978615772908032,84.1824666961576,-6.257966687929814,4.581032012288521,0.5696236491203308,5.731485654550992,3.94265419489529,16.25074005126953,2.8098325729370117
3016978615772908160,84.18727059788023,-6.267944710387707,2.6647971062510325,0.08589630573987961,1.2264787157762604,0.5404391704259279,17.243938446044922,3.156740188598633
3016978989434791680,84.2079624752372,-6.226908857998014,3.804547072672034,0.5679957270622253,-0.3578056640145136,3.4498626274937103,20.088449478149414,2.1604232788085938
3016979302966260480,84.24745455072554,-6.201195018055134,5.9702551471311835,0.7247911691665649,12.878510958093841,-3.3011343297512954,20.352148056030273,2.207040786743164
3016979509126099968,84.24988853224689,-6.1959060434635305,2.5252204154190263,0.0550534762442112,1.0678943778962504,0.8256837388400647,16.349952697753906,2.8269872665405273
3016979680924797056,84.16834644617659,-6.225925792000138,2.556622601764761,0.023725764825940132,0.8733356837741927,0.8047399516994977,14.594932556152344,2.047689437866211
3016979887083226240,84.1736737660928,-6.196246536484619,2.639284975628993,0.0646209865808487,1.7469330439128812,-0.8848622368405091,16.63890266418457,2.980229377746582
3016979921442929536,84.13697506975893,-6.210408448207927,2.5391749285855347,0.10436923056840897,-0.04013737282867401,1.2554945865564038,14.595958709716797,2.3143110275268555
3016980058881918592,84.15991150730324,-6.197680219558717,1.4280554366286224,0.07033628970384598,-2.7243271084194682,2.3829880213235954,14.016568183898926,5.394340515136719
3016980093241655936,84.1698462340548,-6.185633407459376,2.396102879505476,0.04530423507094383,2.0187160933018293,-0.9513233590265182,16.26921844482422,1.832200050354004
3016980230680607488,84.21209532676558,-6.181994779183846,2.268044821835955,0.12873221933841705,2.714063048101574,-1.212060368075538,17.96013641357422,3.598642349243164
3016980368119558528,84.225395643113,-6.167267379906631,0.6163221215610254,0.08982174843549728,1.6206643144251094,-0.3724237600516761,17.341997146606445,2.538360595703125
3016980471198743296,84.16913652070194,-6.175899464612075,2.1284313308314617,0.11516094952821732,1.2482172690443916,-0.5616134219653974,16.923545837402344,2.67995548248291
3016980505556953856,84.18636321834747,-6.161869757943385,6.836784494400012,0.47367361187934875,38.5879060819758,37.6872358120456,19.703969955444336,3.0108680725097656
3016980711716911488,84.19810148840672,-6.138979229954947,2.6394908298056614,0.03936084732413292,1.766540868179428,-0.7400291452819875,15.658488273620605,2.4237852096557617
3016981055312881152,84.36590490353598,-6.235266655692679,2.5861429078002844,0.3974359333515167,2.5474349885053407,26.578318322435905,19.567813873291016,2.7765865325927734
3016981703853472000,84.41093878583577,-6.194978740794894,2.6486743213812045,0.5216004252433777,1.1846396786739957,-1.1573640302099404,19.944604873657227,2.895719528198242
3016981811228557184,84.42462574694547,-6.178608979193187,2.2745638489119213,0.1283414661884308,-3.1022067464152907,5.4620580087365935,17.91164207458496,2.4257850646972656
3016981948667520128,84.32297852559103,-6.213357554846145,2.544164580880848,0.03938421979546547,1.17310448951656,-0.6915338755428799,15.454863548278809,2.6854209899902344
3016982086106469760,84.35209428136673,-6.200237996302744,1.2462223866704207,0.13055412471294403,2.8679550430285548,7.364862717636513,17.849525451660156,2.906881332397461
3016982120466214016,84.30235860206945,-6.2156793322874435,0.4046595913135531,0.043081991374492645,-0.2156322811372163,3.3506952179776643,15.782262802124023,2.6664676666259766
3016982287968754432,84.33854703293548,-6.180290907233432,1.4562020190860294,0.15383099019527435,-5.440951229148553,-5.914116102086642,18.029499053955078,2.625701904296875
3016982631566143104,84.3934881526998,-6.156612834430847,0.7554597181315412,0.1299590766429901,-2.059250662877105,-2.2190859344564187,17.971576690673828,2.6050071716308594
3016982910740185728,84.36914761842863,-6.140936853150238,2.7124688344033228,0.03303688019514084,1.4548575772458352,0.34571800038498923,15.337125778198242,2.3234777450561523
3016983323057042048,84.45150360239687,-6.157397141163589,2.761407013193552,0.05711305886507034,2.5042981117280108,5.262792338800239,16.539552688598633,2.2468137741088867
3016983421840126720,84.44844555529428,-6.152263012655397,2.9039759599192143,0.12145417928695679,-7.442389467929861,-2.542781705831179,17.800256729125977,2.6240787506103516
3016983456199866624,84.46154688848392,-6.143133638419152,2.4198431302023593,0.23885032534599304,0.06352855459580933,-0.6543521304133456,18.83871078491211,3.658397674560547
3016983460495993472,84.46406519969966,-6.136889092667333,0.5852926878325319,0.04418274015188217,0.6602780617717857,1.5211615866028558,15.748705863952637,2.574223518371582
3016983799797251328,84.49582047478303,-6.138091857807139,2.5064095803024697,0.20616471767425537,1.1661916539248383,0.41008343793040036,18.619855880737305,3.303913116455078
3016983941532327168,84.51306892276628,-6.108990057732857,0.5660431155064997,0.06613297760486603,3.982095812937127,-0.29889733855972805,16.602304458618164,2.699732780456543
3016984074676588416,84.43541065509206,-6.1472250601241605,2.0388835049177247,0.3754292130470276,8.056651517772725,5.052314829329296,19.432329177856445,2.637479782104492
3016984078971286528,84.43597119349613,-6.147842212391094,1.1378922481371159,0.06605608016252518,8.103801435495196,3.667867849676625,16.296545028686523,2.2255048751831055
3016984216410237696,84.45680974370148,-6.132457434268185,1.0756296042905191,0.031572457402944565,0.07374552618180556,-3.7417638347904734,15.197746276855469,2.2606887817382812
3016984383912804352,84.3904515286194,-6.1341515089167835,0.6668297061083812,0.09966890513896942,0.8838608455495266,-0.6607743807175219,17.447919845581055,2.4953155517578125
3016984796229672192,84.48174305513267,-6.093347285582841,1.535215538850945,0.18435920774936676,11.892831480724391,-17.623006451548893,17.93548583984375,2.805856704711914
3016985105467319808,84.46360962946225,-6.071838765962524,2.474474842098233,0.14321529865264893,1.6058551909383012,-2.8873559607025734,17.92694091796875,2.6403961181640625
3016985178482925824,84.29572363347508,-6.184191739443005,1.0501621189759673,0.11858765780925751,-3.275188077316164,-1.6112040846195097,17.668241500854492,2.432729721069336
3016985281562139136,84.311839807217,-6.181539034674811,2.710354625598729,0.12385454028844833,0.8000174567675745,0.4567408414885433,17.76813507080078,3.5863513946533203
3016985281562139264,84.31127778253672,-6.182191323045889,2.6770343845246227,0.08372186124324799,1.0116943800732532,0.7704026914471467,16.948143005371094,3.3940296173095703
3016985315921876480,84.31711689974192,-6.169889870228739,2.783229064119611,0.1000957041978836,1.2439083224844292,0.426736499896812,17.323545455932617,3.230264663696289
3016985380345478016,84.30815732847019,-6.157532400126042,4.616995056595997,0.5442522168159485,-34.394396877141624,1.8370240430344875,19.873153686523438,2.9097137451171875
3016985384641352576,84.31241096211774,-6.151435128499779,0.5764996951126116,0.09705879539251328,-0.9084290991990572,-3.5191829069569858,17.411846160888672,2.2267208099365234
3016985556440046336,84.28993504582577,-6.163843371403617,3.5392923575945336,0.03223384916782379,2.7590652228116546,-5.843454386064337,15.36322021484375,1.9043302536010742
3016985655223740928,84.29075595974837,-6.133473728629899,2.8278470314259287,0.10221537202596664,1.825495908609535,-1.0569755614231686,17.550859451293945,3.272459030151367
3016985659519259648,84.28667218731275,-6.132903500589655,1.0542383360118563,0.10650095343589783,0.14074675166345785,-3.7839334767459936,17.6765079498291,2.315946578979492
3016985762598473472,84.3227798412885,-6.143408214324856,1.558439650974619,0.050080183893442154,-1.2112939526348336,-21.962177489849278,16.16776466369629,2.1786060333251953
3016986033180247424,84.30698209386651,-6.12812492933799,3.307510115983477,0.20435194671154022,-7.4423372191641235,5.802541057208459,18.688106536865234,2.827404022216797
3016986071836118528,84.30156390398611,-6.117565940811547,2.6912345916275013,0.027585817500948906,1.8528834348301313,-0.6045348057094473,14.563986778259277,1.8764381408691406
3016986101899726208,84.3287699796415,-6.119356164706308,0.7615275712218643,0.12698309123516083,-0.2734660741017153,-13.613232486728794,17.897789001464844,2.311492919921875
3016986101899726720,84.32688818555619,-6.115220993294621,1.7734591510986206,0.14239561557769775,4.545688844953796,1.6372866182522197,18.111732482910156,2.6978378295898438
3016986209275068160,84.33375319566589,-6.097055641151948,0.576583498476261,0.09457933157682419,4.911883614720019,-3.0584739575312323,17.449546813964844,2.348003387451172
3016986239338948224,84.24688116465228,-6.154539588261268,2.631923450320575,0.025834888219833374,1.7459337284286283,-0.7180932390831604,9.63105297088623,0.19499492645263672
3016986243633394048,84.24218559285185,-6.1506920837647385,2.196835845700996,0.21205376088619232,4.807200164500158,11.975808333206674,18.544981002807617,3.259065628051758
3016986243634948736,84.24702137997751,-6.154302925439992,2.736010137278611,0.10707630962133408,2.828631173803117,-1.935402902835598,,
3016986273699291776,84.2534318175259,-6.150380452983432,1.4912014447615471,0.2326463907957077,4.882567032090065,0.35483507447260837,18.759363174438477,3.1862869262695312
3016986308059029888,84.22904188591205,-6.153893451856926,1.3106551185465112,0.16519083082675934,-3.9202429249555553,6.382724770593837,18.042457580566406,3.0103836059570312
3016986621592070656,84.22657516845895,-6.1227566247614735,2.8107692212495365,0.059452470391988754,1.526754475667802,-2.6653263825528506,16.55550193786621,2.95938777923584
3016986724671125760,84.23127120580503,-6.110834553101037,0.650251062244358,0.0403609424829483,7.848717630988811,0.47574095130916083,15.847907066345215,2.386554718017578
3016986793390762240,84.28857094616656,-6.112362419252193,6.961215991866266,0.014967869035899639,26.13681899624112,0.9085914707473719,12.955601692199707,1.4728021621704102
3016986827750362368,84.29819118576945,-6.1125458253481675,2.4923921105344244,0.09769148379564285,0.880470515927997,0.6522642133974629,17.412572860717773,3.289541244506836
3016986896469838080,84.28257523755232,-6.097464990302313,0.7511158325546438,0.06937451660633087,-5.2471007077072445,3.4962913196136918,16.726533889770508,2.390958786010742
3016986896469838848,84.289682561613,-6.1045399710754875,2.5692218378915284,0.017652111127972603,2.5001869436091844,-2.126036560796156,10.46378231048584,1.1202306747436523
3016986999549052288,84.29627388468886,-6.084332986705527,0.2591566389877723,0.05087542161345482,0.9484732180605122,0.4656420905345252,16.33539581298828,2.7758312225341797
3016987102626813568,84.27493179189587,-6.089610692587078,3.964289905302762,0.48358243703842163,3.956297728565008,-13.293661928402468,19.92430877685547,2.523357391357422
3016987171347744896,84.26967998527388,-6.082043523505702,2.6582290902414805,0.06297998875379562,1.2675768462776396,0.5438439917777445,16.743967056274414,3.168729782104492
3016987235771716352,84.3023582795841,-6.071715505927263,1.691817913941484,0.07706590741872787,-0.5741027542524142,-5.8164821923421135,16.9410343170166,2.579263687133789
3016987274426939520,84.27185410543005,-6.0695177938318325,0.6516248541745548,0.06389270722866058,5.922801893379724,-7.774247876822855,16.750211715698242,2.4930286407470703
3016987407569786624,84.3575037925861,-6.108559964694414,1.2520170889496387,0.23691993951797485,5.076485957280751,-16.130464863992444,18.860136032104492,2.362184524536133
3016987476288866048,84.39746497705144,-6.096390165269813,2.3647402823142523,0.013283656910061836,-1.5967437538449776,1.5911611268363144,12.506423950195312,0.8971672058105469
3016987549304861440,84.37715034095196,-6.090832168094127,2.6240965498627733,0.07020357996225357,1.041993657815121,0.968240833841919,16.745044708251953,3.639164924621582
3016987583664597888,84.40096911365343,-6.082475398820725,7.6966297229222445,0.023212019354104996,0.9392903684944277,-1.3814081970926757,14.530550003051758,2.22933292388916
3016987583664598528,84.39246119195393,-6.083681754478087,1.0089256187884577,0.062014009803533554,-3.336564091487055,-1.0421765708895978,16.608415603637695,2.153916358947754
3016987618024339712,84.35091929751748,-6.098389756795176,0.520667783437531,0.0778755247592926,0.14053485677100194,-3.7291306997541795,17.094423294067383,2.126657485961914
3016987751167172736,84.3650721513578,-6.083156283403612,0.6262015475904619,0.10320241749286652,1.5143226558710559,-0.2383917321224968,17.642976760864258,2.3105220794677734
3016987961621718400,84.41091039305202,-6.069293123601954,0.6705327079421621,0.13262704014778137,0.5002133842615882,1.7884469973814114,17.660154342651367,2.829671859741211
3016988030341193472,84.43992363946282,-6.063179208691865,5.670929980553903,0.1038079634308815,-0.46476988915253037,57.984255418456165,17.31559944152832,2.9472618103027344
3016988270859363200,84.39472433099897,-6.04626467192186,3.4709196148447745,0.689119815826416,0.8280959950888719,0.5230648384284441,20.03672218322754,2.5879135131835938
3016988305219100544,84.42112653237417,-6.046580995075772,0.5375129189729396,0.10436005890369415,-0.8548104933078626,1.677502887558694,17.341257095336914,2.3385581970214844
3016988373938577664,84.40467973811938,-6.041841092962957,2.632976417776588,0.021976208314299583,1.2519344423789467,0.5041953006642933,11.948055267333984,1.0468273162841797
3016988408298314496,84.4205557975463,-6.02084152173433,1.3296246845349033,0.20484261214733124,-0.1607288538990897,-3.839269534458379,18.621896743774414,2.625537872314453
3016988408298314880,84.41777717461859,-6.0226208503225545,4.223455490351859,0.02744128927588463,-12.281814841806243,-39.869239201406785,14.743884086608887,1.8041658401489258
3016988541441366528,84.33489750194299,-6.066200027951534,2.1845361277605218,0.3632715940475464,12.488280554154121,1.9206587784478546,19.40972900390625,3.4418888092041016
3016988610160844928,84.36696297697394,-6.053433724185787,2.616450159636813,0.36171770095825195,-7.657157919267535,8.610456152234049,19.43274688720703,2.9727630615234375
3016988648816488576,84.34557993784972,-6.055828217805198,2.64057829390057,0.03703799471259117,1.4847312908216117,-0.599834487167128,15.687161445617676,2.4798765182495117
3016988683176226176,84.35383227432779,-6.045056305980778,2.724665232722195,0.0918787345290184,1.8758282941833067,-1.2594921263211865,17.168018341064453,3.238475799560547
3016988717535967232,84.31013248394663,-6.056510237788988,1.8974378147190085,0.03323685750365257,-17.561186768237498,12.713305127932987,15.472175598144531,2.605563163757324
3016988786255444992,84.29180036118423,-6.051011723679593,4.834536124546762,0.024271411821246147,56.45107357704666,-19.995327508989693,14.797781944274902,1.8080167770385742
3016988816319067136,84.31021410936154,-6.036887692966465,2.5068461813286946,0.24623924493789673,1.6633024280061985,0.5240787360869185,18.977691650390625,3.0799522399902344
3016989026773606912,84.38454425698724,-6.028731962185672,0.6006012811555759,0.09882321208715439,3.6032820483721753,0.8331154578584686,17.406200408935547,2.264772415161133
3016989125556715776,84.39690351108773,-6.018873127614976,2.9548405079880884,0.16801731288433075,1.872587709081591,-0.6284711688719703,18.22980499267578,3.6767311096191406
3016989301651662976,84.36456866004633,-6.024101644960704,1.3964094901313515,0.052045803517103195,7.83796911907531,-2.197893563031705,16.296953201293945,2.4593725204467773
3016989336011252992,84.34894088602474,-6.013313851637869,1.1639113895490836,0.057146865874528885,-4.734933498361172,-3.5167605533621025,16.4426212310791,2.439573287963867
3016989336011253632,84.3411064568656,-6.014939352187347,2.845247744123682,0.014902208931744099,1.1986104259576535,-1.016135755794761,10.68041706085205,0.5301170349121094
3016989439090466176,84.38573664147083,-5.999848362934147,1.1711710022870911,0.01918744295835495,-0.5718747863830326,5.14778017659419,12.583127975463867,2.6694774627685547
3017078705691259904,84.50378237529318,-6.066461625141155,1.2630535899794866,0.042181599885225296,-0.7467768410215176,5.180954441078231,15.827775001525879,2.4756298065185547
3017078907553844096,84.5053899817928,-6.054656759010365,2.376991202357109,0.0744045078754425,14.519616980938798,3.4439979214771768,16.928503036499023,2.654247283935547
3017079216791491072,84.53303566710665,-6.037096672558275,1.131551213281833,0.15057484805583954,0.866975415018352,-3.47869072322644,18.17833709716797,2.856464385986328
3017079526029140480,84.53726911406386,-6.008532534632319,2.6764085930767103,0.2070319503545761,-4.0249189925286055,-6.705604761984406,18.745624542236328,2.687673568725586
3017079667763926528,84.55714285229418,-5.990297369015331,1.359919267310667,0.13071522116661072,4.198386092562317,2.9315893190801274,18.04067039489746,3.1772594451904297
3017080045721047424,84.60821307635584,-6.019093230397805,0.39633721269150485,0.02328798733651638,-0.15451951096329025,-1.0630774011194986,14.45746898651123,3.1747636795043945
3017080075784954496,84.60794253852964,-6.008382457793548,2.1451314418057392,0.2020154744386673,3.321651688396752,-5.3021471220013305,18.78299331665039,2.8703269958496094
3017080595476855424,84.64278537317087,-5.976031874274229,2.7481019085958422,0.019174279645085335,2.7270559957174165,-0.04002136724377396,13.054161071777344,0.8981704711914062
3017080900418679936,84.59146409695617,-5.983499262604177,1.1628433865610353,0.14428628981113434,5.462310070728488,-2.071736040967493,18.094757080078125,2.803487777709961
3017080904714714240,84.59444199971271,-5.995382024825599,0.3300722713022741,0.046692635864019394,0.9367776969353951,-0.3617485590588916,15.997004508972168,3.085831642150879
3017081037857640192,84.61375019566097,-5.963802619243392,1.0236310902681338,0.16366909444332123,-4.1245653036269365,6.428221388078968,18.395212173461914,2.720243453979492
3017081278375810560,84.57701456245566,-5.959211509644079,0.7959477709955314,0.04928524047136307,-0.8749435663293975,6.361250782277563,12.404726028442383,4.209141731262207
3017081621973194496,84.61706627797247,-5.956676145450635,1.8309339795055972,0.222769096493721,7.008982815220667,-13.05385447613255,19.092147827148438,3.056428909301758
3017081626269006336,84.61452718802043,-5.947151900753402,1.9406488587612774,0.25981995463371277,-6.23826276903606,-10.849628202332012,19.26946449279785,3.1783981323242188
3017081969866406016,84.45353491533226,-6.042159599402505,2.7140457575864576,0.06864364445209503,1.8683909875515445,-1.300124758909592,16.523630142211914,3.421314239501953
3017081999930300544,84.46127138530422,-6.0255260147355605,6.070587505789975,0.1565237045288086,-29.825755300649984,-4.349086140395267,18.18418312072754,3.1430301666259766
3017082004226143616,84.45765510762183,-6.028793432505199,0.6465232930813721,0.09630981832742691,-1.432245441393956,-3.59149225583059,17.35259437561035,2.3062744140625
3017082038585879936,84.48716659431514,-6.026907360663316,1.735823196520823,0.08847976475954056,4.54387898486027,4.421079155817775,17.080522537231445,2.893526077270508
3017082107305355904,84.47788461957464,-6.013424778217234,0.7040640162313697,0.11571258306503296,-0.22173191781089818,-4.6932293381955335,17.725948333740234,2.3354759216308594
3017082240448693120,84.43018776382462,-6.010916389901582,2.5379221806020107,0.10414323210716248,1.3807080183071951,0.44856223867438905,17.07781982421875,
3017082244744312576,84.42982121402828,-6.010928035643931,2.5997412886747115,0.08233320713043213,1.2647989759798313,0.2591696008412962,15.99480152130127,2.529332160949707
3017082274808210432,84.44122772491231,-6.00738513815874,0.6632147964999839,0.1217096671462059,2.66136610505809,-3.520127270508688,17.906230926513672,2.178812026977539
3017082309167949184,84.46587617926176,-6.006031643243111,2.677310250435527,0.0884614959359169,3.4170204091948846,0.05135190346655118,17.25172996520996,2.2384700775146484
3017082553981951232,84.49922568307548,-5.988224004177799,2.463069235020006,0.04300849884748459,8.337303788737653,-18.274194172880215,15.97986888885498,1.837646484375
3017082657061165568,84.5103267603374,-5.98133297134617,1.6036766446907813,0.0681135505437851,-1.7210678272677442,-1.7076110513792881,16.771282196044922,2.735074996948242
3017082794500120960,84.46618680872405,-5.9794136637868815,1.1330676445137977,0.06305541098117828,1.694858841713265,-0.13471559365811991,16.649158477783203,2.0262908935546875
3017082828859857664,84.48314207487759,-5.963958023258275,0.21897189439691392,0.03675920516252518,1.515126604643754,1.7864044252682756,15.614496231079102,2.3081893920898438
3017082962002991616,84.51064399550776,-5.948107010373807,1.2981321637867602,0.20872241258621216,14.996989060462674,-6.245992073273325,18.547096252441406,2.807018280029297
3017082966298809344,84.50858780984814,-5.943687585781786,1.3067626909024772,0.026973407715559006,3.6753268768618677,-0.23416533151673435,14.899261474609375,2.367865562438965
3017083000658556800,84.42240840072745,-6.0083328845337505,1.1676062799875728,0.06758929044008255,-1.4671466800104944,-7.140823537171376,16.821151733398438,2.2248592376708984
3017083172457243520,84.45544270243609,-5.97366512269918,0.9966892786820387,0.05498760938644409,3.942724506237775,-13.530027075201412,16.41379165649414,1.9422225952148438
3017083172457245184,84.4509487495187,-5.985874369684345,0.7051780350732694,0.05703546851873398,-0.18468309651344045,0.9582907095149225,16.542400360107422,2.006938934326172
3017083236880893440,84.44491541887531,-5.973189397667001,2.6954800790914026,0.1813899427652359,5.797325270790189,-16.232293027081415,18.498653411865234,2.593149185180664
